product_id,product_name,category,product_url,image_id,image_position,image_url,original_alt,alt_exists,crawl_date
1000858612,[KF365] 컷팅파인애플 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1000858612,67,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4df5f296-1ec3-4f89-88ea-78ba608d8679.jpg,상품-대표-이미지 1,1,2026-09-22T23:07:17+09:00
1000858612,[KF365] 컷팅파인애플 1kg,fruits_nuts_rice,https://www.kurly.com/goods/1000858612,68,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/daf30045-b0f4-49e4-bf84-c882ba88c412.jpg,241008_kurly0582_KF365 ????????????????1kg.jpg,1,2026-09-22T23:07:17+09:00
5049631,당도선별 성주 참외 1.5kg (4~7입),fruits_nuts_rice,https://www.kurly.com/goods/5049631,69,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653038449592l0.jpeg?v=0531,상품-대표-이미지 1,1,2026-09-22T23:07:27+09:00
5049631,당도선별 성주 참외 1.5kg (4~7입),fruits_nuts_rice,https://www.kurly.com/goods/5049631,70,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/e475edcd-c0c2-403a-b74c-c403555cb44b.jpg,,0,2026-09-22T23:07:27+09:00
1001502284,캐나다 생 체리 300g (10row),fruits_nuts_rice,https://www.kurly.com/goods/1001502284,71,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/805bbb46-e405-46d6-868f-6a5ba180f200.jpg,상품-대표-이미지 1,1,2026-09-22T23:07:38+09:00
1001502284,캐나다 생 체리 300g (10row),fruits_nuts_rice,https://www.kurly.com/goods/1001502284,72,2,https://product-image.kurly.com/hdims/resize/%3E1010x/quality/90/src/product/image/e6b6511a-e9c0-4504-aadb-39bbddaec452.jpg,,0,2026-09-22T23:07:38+09:00
5051031,씻어나온 완전미 고시히카리 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/5051031,73,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1637922344768l0.jpeg,상품-대표-이미지 1,1,2026-09-22T23:07:48+09:00
5051031,씻어나온 완전미 고시히카리 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/5051031,74,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20200422/gv40000091784_1.jpg,,0,2026-09-22T23:07:48+09:00
1000253378,알이 큰 유기농 냉동 블루베리 500g (국산),fruits_nuts_rice,https://www.kurly.com/goods/1000253378,75,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2b3fe47b-243f-4e72-a0ae-c54257184cba.jpg,상품-대표-이미지 1,1,2026-09-22T23:07:59+09:00
1000253378,알이 큰 유기농 냉동 블루베리 500g (국산),fruits_nuts_rice,https://www.kurly.com/goods/1000253378,76,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20230908/gv30000724345_1.jpg,,0,2026-09-22T23:07:59+09:00
5121007,유기농 담음 신동진 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/5121007,77,1,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1656479672431l0.jpg,상품-대표-이미지 1,1,2026-09-22T23:08:10+09:00
5121007,유기농 담음 신동진 쌀 4kg,fruits_nuts_rice,https://www.kurly.com/goods/5121007,78,2,https://img-cf.kurly.com/hdims/resize/%3E1010x/quality/90/src/shop/data/goodsview/20220316/gv10000290105_1.jpg,,0,2026-09-22T23:08:10+09:00
5003716,[스미후루] 감숙왕 바나나 2종 (택1),fruits_nuts_rice,https://www.kurly.com/goods/5003716,79,1,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8d6ac084-22bd-47c2-8d40-867eb49a181b.jpg,상품-대표-이미지 1,1,2026-09-22T23:08:20+09:00
